y, x1, x2, x4, x5, x6, x7
9, 1619, 54.209319, 4, 73.761552, 14.737925, 36.099072
5, 7862, 97.120520, 8, 66.681343, 9.337601, 33.620755
8, 2167, 60.194661, 9, 62.924624, 11.660029, 34.991324
0, 9700, 49.849994, 26, 49.114034, 4.424339, 48.447337
8, 3586, 74.297253, 16, 69.396134, 13.574583, 33.341683
8, 2277, 82.642464, 14, 71.314233, 11.746431, 27.618079
9, 1938, 54.374406, 4, 75.551924, 11.915011, 49.733933
6, 1862, 75.146765, 14, 42.858791, 13.631644, 35.032737
0, 10093, 53.900412, 31, 42.522949, 3.589813, 54.558177
4, 6881, 61.843624, 7, 73.011668, 13.647100, 39.762232
5, 4418, 89.807305, 16, 58.483555, 9.277721, 44.487153
0, 9269, 39.549889, 33, 51.618284, 4.057876, 56.509675
4, 6926, 71.433475, 12, 74.185836, 14.738647, 49.600524
5, 4900, 88.274554, 7, 53.214868, 9.073590, 57.373233
5, 6240, 86.546452, 13, 58.766904, 9.955275, 36.692243
5, 3901, 74.502052, 7, 62.042832, 9.051627, 32.214072
2, 6494, 57.295733, 5, 73.172669, 9.162716, 45.556853
3, 3715, 68.106516, 10, 60.914312, 7.476244, 28.002973
5, 7749, 62.949902, 11, 59.742545, 10.421370, 46.632559
8, 2554, 75.300378, 19, 74.134386, 12.298564, 34.150101
1, 7224, 59.849771, 5, 60.816008, 10.088682, 38.632648
1, 4551, 64.228291, 5, 52.992217, 9.497452, 37.248666
5, 7515, 81.113249, 18, 64.419256, 9.614037, 44.831632
1, 6761, 44.015467, 4, 56.445580, 10.159150, 40.634195
8, 2550, 76.840127, 8, 68.356118, 13.507864, 43.620921
2, 8101, 61.355193, 2, 68.701047, 9.903660, 44.380049
6, 3505, 75.254742, 12, 50.838151, 15.775958, 46.469573
3, 7240, 65.758304, 10, 57.391627, 10.445619, 34.191159
6, 3484, 69.614644, 14, 48.743486, 16.108586, 45.527683
9, 3489, 45.223313, 5, 71.809693, 12.580949, 45.736976
3, 7457, 54.456374, 17, 53.325363, 10.307743, 36.522328
1, 5198, 58.041587, 9, 66.776928, 9.809581, 42.314183
2, 9390, 67.751756, 2, 70.181619, 7.832319, 41.036432
9, 5211, 33.678723, 7, 67.444660, 12.411232, 38.738420
0, 9528, 55.414457, 24, 55.086927, 5.640840, 43.097676
1, 4246, 55.775050, 10, 61.561962, 9.443097, 34.022037
9, 3485, 60.049354, 2, 65.364039, 14.017686, 27.778354
5, 5948, 82.105097, 7, 53.576591, 11.785909, 42.354326
3, 6402, 66.000389, 13, 70.257244, 9.232770, 37.664898
2, 8541, 61.161157, 5, 69.722292, 8.083927, 48.005473
1, 5652, 42.786025, 6, 54.068375, 11.119454, 39.381124
8, 2307, 68.078341, 13, 71.173285, 12.591514, 35.489899
0, 7943, 37.120447, 28, 51.042227, 5.351614, 63.441979
4, 5408, 62.627543, 13, 72.087551, 12.977681, 40.418542
7, 6704, 81.922454, 14, 63.572934, 8.087470, 42.715853
5, 8021, 84.735704, 18, 60.846771, 8.986161, 56.797931
3, 6613, 67.650024, 20, 56.106958, 9.602154, 33.135476
2, 5099, 61.253441, 10, 70.374307, 11.743130, 36.564752
7, 4964, 64.943035, 15, 58.615555, 8.680987, 38.041984
6, 1796, 62.339310, 10, 40.011571, 15.513015, 46.928827
2, 8149, 45.812764, 10, 78.430080, 9.191562, 43.680968
7, 7499, 84.808252, 2, 52.528243, 8.596359, 47.070466
9, 4386, 65.202763, 2, 75.299431, 13.472009, 37.589946
5, 7072, 98.825948, 20, 61.643856, 10.259709, 52.692855
2, 4743, 67.131943, 12, 66.480161, 10.720743, 35.845102
2, 7911, 53.753301, 11, 70.708750, 8.195628, 37.089583
8, 2211, 54.974473, 18, 66.403665, 10.842088, 27.609703
8, 2824, 68.536694, 6, 63.058149, 12.403705, 28.926695
2, 6041, 62.108065, 5, 67.397280, 8.127983, 23.740873
8, 2927, 80.033093, 10, 72.241747, 12.859611, 32.292358
1, 6373, 59.729941, 2, 63.134340, 10.628365, 46.277288
4, 6777, 71.446667, 13, 65.729477, 15.898621, 39.740433
8, 1897, 73.617437, 18, 69.202246, 11.764385, 32.719040
7, 6751, 87.536027, 12, 58.083664, 9.249404, 40.893665
7, 4230, 80.520567, 13, 55.356040, 8.805757, 51.181482
8, 3513, 78.228691, 15, 70.674378, 12.662956, 37.820546
9, 1548, 43.346032, 7, 75.141782, 14.315635, 40.538637
6, 3742, 40.344452, 8, 35.965287, 15.444430, 44.443491
1, 7219, 68.267893, 6, 68.029100, 8.885818, 41.967204
9, 2659, 45.138764, 4, 67.897364, 15.502182, 31.475645
3, 3303, 67.645987, 11, 53.548683, 8.820481, 36.246885
8, 1699, 41.103655, 8, 71.680098, 12.758726, 36.974500
7, 5847, 67.489160, 11, 55.556375, 8.685880, 37.548905
5, 4518, 67.237507, 7, 52.130455, 10.623830, 48.759509
0, 7225, 60.931935, 32, 44.234207, 3.630689, 57.360173
5, 4995, 66.418716, 18, 59.628905, 10.266951, 45.105767
6, 2639, 68.176549, 9, 44.044521, 15.505044, 50.789959
3, 5858, 61.098395, 12, 62.839366, 10.589316, 33.248878
4, 6876, 78.364574, 11, 69.202815, 14.982791, 55.220753
2, 4258, 42.844371, 9, 67.294732, 9.412515, 40.104416
9, 4148, 37.173648, 5, 70.592759, 12.727194, 44.226952
7, 4429, 81.303280, 2, 49.790920, 7.837796, 51.981691
2, 9057, 61.811586, 8, 72.081327, 10.156316, 46.512120
8, 1888, 73.586174, 13, 77.131961, 12.599539, 29.635592
9, 4071, 51.969281, 7, 68.198112, 11.128900, 44.917584
3, 5086, 68.970063, 17, 56.984370, 10.658798, 33.054310
9, 4856, 56.987344, 4, 72.455534, 13.552266, 33.410240
3, 4306, 69.758297, 17, 54.601922, 9.440832, 26.567712
0, 7000, 49.255358, 27, 49.402468, 3.901160, 54.458335
4, 6685, 64.455389, 12, 67.992816, 14.186975, 46.554744
1, 5155, 54.256513, 6, 67.896897, 9.988431, 40.204002
5, 4082, 68.576727, 16, 60.037372, 10.556950, 32.592687
7, 8317, 79.880293, 10, 43.773636, 6.594061, 50.596648
4, 5147, 71.679149, 7, 65.972247, 15.831661, 52.924512
2, 8078, 80.088118, 14, 73.739698, 8.862074, 40.020229
3, 3952, 63.915518, 13, 62.805379, 9.511292, 51.349928
9, 3214, 41.077534, 2, 67.723492, 11.765817, 45.551515
2, 8268, 65.171912, 7, 72.477818, 9.478470, 46.671975
6, 2936, 53.326978, 11, 33.472619, 14.772003, 33.252421
2, 3271, 46.316564, 8, 64.278309, 8.858857, 42.233981
8, 2711, 59.920168, 8, 70.306301, 13.083361, 38.608925
2, 4965, 73.168761, 5, 73.715136, 6.806394, 20.930405
0, 9346, 47.060659, 29, 61.201302, 3.945044, 55.030177
1, 5911, 58.552724, 9, 65.089801, 9.170177, 37.843481
9, 4700, 55.611033, 1, 65.097221, 13.574832, 26.317176
4, 5410, 75.401178, 12, 74.673936, 15.892923, 44.308207
1, 6705, 69.739271, 9, 61.073301, 10.644761, 55.817597
6, 2588, 39.120289, 8, 49.194827, 15.236198, 40.191661
4, 5325, 78.066534, 8, 64.881398, 14.968479, 44.696281
0, 10623, 38.638476, 27, 43.277213, 3.563092, 56.865392
3, 4914, 88.329347, 17, 56.130894, 9.540808, 40.760845
2, 6568, 53.968731, 4, 79.055293, 9.538512, 52.262868
0, 7934, 53.400199, 30, 43.765072, 3.841895, 44.645439
0, 10881, 46.470320, 27, 48.241481, 5.387483, 64.249488
0, 10574, 43.256261, 26, 50.836715, 4.015276, 46.276623
9, 4646, 68.188969, 4, 68.593565, 12.215082, 34.088213
0, 9272, 56.549250, 27, 50.804188, 2.159024, 59.628528
8, 2456, 68.379909, 13, 66.393043, 10.739885, 36.441553
3, 3989, 76.792443, 20, 61.108060, 10.486758, 38.460236
0, 11481, 56.599319, 24, 46.118939, 5.163941, 50.087673
7, 3373, 63.519122, 9, 53.139498, 9.083347, 53.548377
2, 5896, 60.528712, 3, 68.031570, 8.778333, 53.318894
7, 7363, 68.002921, 14, 54.687487, 8.960296, 48.284654
1, 4873, 52.094054, 2, 63.127349, 11.288786, 49.211417
2, 8087, 50.666338, 12, 72.551480, 9.047079, 43.546002
7, 7245, 87.781782, 7, 49.522243, 8.945636, 39.325843
2, 9374, 63.863759, 10, 64.185562, 9.065418, 46.045402
3, 3428, 67.230841, 12, 66.397796, 8.882214, 41.455771
6, 3806, 49.124959, 10, 41.870574, 14.411723, 49.803500
1, 4392, 62.165492, 7, 55.193138, 9.698350, 42.359343
3, 6721, 61.680346, 19, 54.342451, 8.298911, 35.545999
6, 4120, 75.575765, 9, 40.400887, 15.193330, 38.734643
7, 5940, 75.419300, 15, 54.168088, 7.953603, 41.206273
4, 5788, 70.400451, 9, 69.002494, 14.086443, 47.159630
2, 3244, 60.110232, 7, 75.314832, 8.658916, 51.385129
2, 4112, 57.581169, 4, 71.922147, 10.174212, 39.934992
3, 5216, 53.760867, 10, 61.003509, 9.331787, 34.596405
1, 8149, 57.316356, 5, 64.049883, 11.069578, 35.514062
2, 7516, 61.596324, 12, 74.313877, 10.294012, 37.534207
2, 5600, 61.006551, 7, 64.641883, 8.452482, 43.667319
9, 4342, 57.981209, 5, 67.561735, 13.498795, 28.757860
1, 6231, 63.666601, 10, 69.000965, 12.415846, 45.188839
5, 5711, 67.149997, 20, 55.425543, 9.951639, 40.316201
4, 3839, 77.517164, 7, 61.290225, 13.830787, 41.341486
8, 1536, 66.641531, 14, 70.808645, 12.674470, 30.777898
2, 6862, 41.456199, 8, 66.937876, 9.131525, 54.884676
7, 7904, 83.750253, 2, 58.565880, 9.171250, 33.356654
8, 3161, 86.199289, 6, 67.639395, 13.351592, 36.253724
3, 3982, 71.141148, 10, 56.178496, 10.039879, 39.908858
4, 7431, 75.573540, 11, 72.347193, 14.364846, 39.091557
3, 6786, 63.979974, 15, 48.430402, 9.378624, 43.237549
5, 7174, 54.374641, 11, 64.027759, 11.243233, 43.517832
4, 5629, 75.803489, 13, 74.672262, 15.528847, 32.273233
9, 2884, 33.319469, 7, 73.452000, 11.948525, 50.624894
0, 8723, 31.832821, 27, 45.168298, 2.276326, 50.537454
2, 4673, 74.803569, 12, 67.352899, 9.838165, 53.387039
9, 3147, 65.462399, 6, 64.544276, 14.661664, 43.918906
1, 5574, 70.069660, 10, 67.070331, 10.231769, 48.791639
9, 3094, 66.507568, 1, 82.062059, 15.827261, 43.366148
2, 4020, 69.240831, 6, 72.489917, 8.979110, 32.497657
4, 5427, 74.926315, 11, 64.333252, 15.403843, 60.566523
6, 2320, 59.102291, 9, 39.544462, 15.730199, 44.963826
9, 5054, 63.440001, 3, 63.792949, 13.899142, 43.806581
9, 2575, 48.679967, 8, 74.247938, 13.963963, 41.732335
3, 4134, 79.015980, 20, 59.763501, 8.925933, 33.116216
1, 5722, 69.707755, 4, 61.489685, 11.129962, 23.187580
5, 5161, 80.731817, 14, 63.441084, 10.510238, 35.675269
5, 5211, 80.013517, 16, 58.784707, 8.737450, 38.693649
4, 6234, 69.769815, 10, 69.128251, 15.323663, 36.360790
2, 9050, 72.251907, 14, 66.203083, 9.227529, 47.116120
9, 3682, 66.653045, 5, 68.157659, 12.191950, 41.099802
5, 7524, 61.346593, 17, 60.486543, 10.138785, 44.948277
8, 2929, 63.554797, 19, 68.224623, 13.157094, 38.224006
9, 4268, 37.645586, 5, 74.620593, 13.949430, 37.872410
8, 2934, 75.836382, 7, 74.841826, 13.048124, 28.187702
6, 3677, 63.780654, 12, 38.066710, 15.806466, 38.858285
0, 10372, 47.302612, 28, 46.642156, 4.301967, 54.804625
6, 1750, 74.284233, 10, 47.151205, 16.146078, 32.321284
8, 3281, 50.802066, 17, 70.476357, 12.592160, 27.871523
8, 3010, 68.748422, 4, 66.820881, 12.366794, 44.719816
9, 3802, 42.365073, 7, 64.307025, 12.514946, 35.568975
9, 4113, 46.019296, 6, 63.993776, 12.664446, 42.399772
3, 7140, 66.319087, 12, 52.886066, 8.674140, 39.818791
6, 2730, 52.666032, 17, 40.240649, 13.900135, 48.962928
2, 8552, 64.430873, 2, 68.861841, 8.014556, 51.015821
8, 2096, 71.097206, 9, 68.534374, 12.679727, 36.229267
1, 5925, 66.011479, 2, 65.353934, 9.453122, 46.850761
3, 6020, 79.805505, 14, 53.862188, 9.565439, 37.173024
3, 5906, 65.712914, 11, 52.911823, 9.500773, 27.322737
5, 5667, 75.298775, 10, 55.530678, 10.800082, 42.295727
4, 7451, 81.339851, 9, 60.066445, 13.169236, 33.678248
9, 4600, 50.620696, 4, 68.274384, 15.216483, 40.592515
5, 4148, 90.641880, 12, 50.352020, 10.464303, 40.824578
1, 8705, 57.989175, 6, 61.200802, 10.500375, 31.768736
5, 4812, 73.800939, 9, 53.415488, 10.012115, 36.028043
9, 4222, 64.349917, 2, 79.167034, 12.595734, 34.915966
6, 3586, 49.510179, 10, 41.378280, 13.962206, 47.365369
6, 2091, 50.040853, 16, 46.365873, 14.671415, 51.021833
2, 8999, 41.667252, 13, 63.181753, 8.745885, 46.834071
4, 6219, 61.208335, 9, 61.671865, 14.362492, 42.720756
9, 4079, 59.495378, 6, 64.004922, 12.848718, 35.860085
1, 6291, 50.715556, 6, 59.303069, 8.927376, 53.177125
8, 2958, 53.946058, 14, 65.366334, 13.769989, 24.544604
1, 4458, 75.180018, 5, 61.407676, 10.142458, 38.500053
0, 9196, 58.093231, 25, 42.831115, 4.183626, 46.646159
1, 8591, 65.608720, 4, 53.986382, 8.773031, 29.347433
6, 2909, 60.472621, 13, 42.839786, 13.453956, 31.638718
9, 3889, 56.459181, 5, 55.459991, 13.629999, 23.328816
2, 3775, 66.297190, 3, 71.142944, 9.681515, 44.559371
5, 6946, 72.728376, 14, 53.609553, 11.453645, 36.068392
3, 6326, 48.590969, 11, 61.114828, 9.871209, 45.379458
4, 6447, 69.202936, 10, 68.942695, 14.106954, 52.071842
2, 3232, 65.433343, 5, 77.994838, 9.372115, 43.155782
3, 3821, 66.373549, 18, 57.678854, 10.114500, 47.608862
5, 7411, 67.037853, 11, 55.984809, 8.995368, 41.462555
5, 5976, 66.946642, 14, 56.863771, 10.205660, 43.680313
0, 7362, 34.791403, 28, 53.829755, 3.855006, 57.894631
2, 6208, 63.367138, 10, 74.149359, 9.705293, 41.443296
5, 5642, 100.208827, 18, 52.441545, 9.040070, 40.930239
0, 10502, 47.805716, 24, 56.410488, 5.294739, 53.629193
5, 4766, 72.730617, 9, 61.615653, 9.708646, 35.976724
1, 5018, 49.199872, 4, 57.213964, 9.379922, 48.226690
9, 4678, 59.826880, 4, 80.160174, 13.662132, 39.658189
4, 6151, 79.045456, 9, 68.022093, 14.263336, 45.480656
5, 7240, 78.962589, 15, 56.766390, 9.748862, 41.997126
2, 5513, 78.374364, 4, 69.418028, 9.006668, 39.256173
9, 3573, 62.815610, 7, 61.607190, 12.750782, 39.218430
7, 5214, 90.954942, 2, 62.247623, 8.000184, 25.730252
5, 4590, 70.714140, 10, 58.635294, 9.317964, 42.674613
9, 2478, 49.995236, 8, 68.840890, 14.652210, 39.775634
8, 2455, 67.826328, 14, 65.767691, 11.536766, 37.589720
3, 4776, 52.793698, 19, 59.155022, 8.498461, 29.172485
8, 2344, 62.516982, 8, 80.792924, 12.486815, 24.518407
1, 7889, 77.411619, 4, 61.464370, 10.437485, 30.291663
3, 6497, 66.478240, 11, 55.197167, 9.337599, 30.781238
6, 3369, 49.576741, 11, 45.822696, 14.828592, 29.023075
2, 5403, 78.596080, 10, 77.201030, 8.724194, 34.624746
3, 5233, 58.943997, 17, 64.605634, 10.711076, 30.462754
6, 3067, 60.358106, 17, 44.562022, 15.241475, 24.790693
4, 5874, 71.367064, 12, 59.317171, 12.892137, 51.254336
2, 5975, 47.277411, 11, 74.915379, 9.439512, 34.702594
5, 8559, 102.055610, 13, 56.641417, 9.990371, 47.068855
1, 4299, 75.702893, 8, 49.692720, 10.557835, 34.931276
3, 3135, 71.397151, 16, 63.574230, 9.501445, 28.816144
5, 4059, 85.333224, 17, 59.642662, 9.399737, 31.310033
0, 10266, 64.286840, 31, 53.999123, 3.979499, 51.750966
7, 3710, 69.577345, 5, 68.851191, 8.442886, 39.399368
5, 6622, 74.342368, 12, 58.268858, 8.754786, 49.684996
4, 5211, 80.277680, 13, 70.130385, 15.135629, 33.965202
1, 7153, 68.128444, 9, 65.759467, 8.497445, 46.695551
5, 7562, 82.269062, 17, 61.298039, 10.832693, 46.970546
2, 3973, 54.440304, 7, 72.080130, 9.803954, 32.112258
8, 2479, 65.572929, 18, 70.591410, 12.985764, 39.131425
6, 2940, 53.327848, 9, 40.493119, 15.922905, 44.033889
6, 2290, 64.602105, 12, 57.546325, 14.149364, 36.571368
6, 3400, 55.485191, 8, 38.903852, 14.929911, 52.453529
8, 3257, 47.787768, 6, 68.689702, 13.424647, 40.362303
6, 2405, 55.250091, 8, 40.641303, 15.045135, 49.351037
2, 5487, 79.189670, 14, 73.874438, 9.587699, 56.766746
0, 9104, 50.747876, 26, 48.895164, 4.986840, 54.125832
2, 3418, 56.858928, 4, 64.202413, 8.006138, 31.227826
0, 11846, 62.142427, 27, 42.866028, 5.543771, 53.117687
5, 7355, 89.942682, 20, 47.721969, 10.087804, 46.733956
0, 8489, 55.161912, 32, 43.200739, 5.563189, 54.074092
9, 4855, 51.400192, 6, 72.109544, 13.699177, 48.498518
7, 7702, 68.861261, 16, 50.097398, 8.333776, 36.177542
2, 5951, 51.840977, 3, 81.662464, 9.586378, 39.014291
0, 8573, 46.263242, 33, 40.025676, 5.303765, 54.477158
9, 4515, 54.900280, 7, 67.516247, 14.214632, 47.955417
1, 4495, 48.630895, 2, 67.987110, 10.686478, 49.574865
7, 7212, 60.851318, 16, 61.622732, 10.954901, 38.584024
6, 1930, 59.184511, 13, 41.270953, 13.760615, 48.273066
6, 2768, 75.937727, 17, 41.142804, 14.132599, 50.767196
7, 8597, 71.489035, 9, 61.061509, 9.867307, 33.361496
8, 2674, 64.551576, 18, 63.959641, 11.719467, 31.787672
5, 5855, 75.123144, 9, 62.375206, 10.435558, 42.874523
1, 6118, 65.596856, 2, 54.024651, 10.575628, 43.291997
4, 7289, 66.253948, 8, 73.323674, 13.616059, 41.391528
5, 6442, 81.878569, 17, 59.727316, 10.845432, 43.016585
7, 8873, 80.931113, 4, 56.891472, 9.117993, 42.170068
9, 3360, 52.039408, 5, 73.122795, 13.114316, 43.289331
3, 6687, 54.269667, 16, 65.512003, 8.724268, 26.709794
9, 3739, 58.664018, 5, 65.043688, 13.006497, 45.618960
2, 3256, 49.479737, 8, 73.506399, 9.309586, 38.922430
3, 4559, 67.161102, 17, 66.390989, 9.749589, 21.654826
8, 3020, 45.151332, 5, 73.723833, 12.862527, 32.178234
7, 5593, 85.903424, 10, 58.482716, 7.762697, 41.357234
9, 3735, 67.079307, 5, 61.939347, 12.451410, 35.054495
2, 4541, 54.551068, 4, 70.248550, 9.344634, 39.890602
3, 3873, 66.410080, 14, 59.681650, 9.181730, 28.376838
2, 8075, 42.003464, 11, 68.773232, 9.214024, 38.475249
4, 6328, 100.496532, 9, 67.472845, 14.798101, 36.869580
4, 6757, 67.583926, 10, 69.128974, 12.898285, 43.646158
0, 10447, 47.549414, 24, 42.379625, 5.567769, 52.531469
9, 4865, 65.117905, 1, 70.255241, 13.988096, 36.660388
9, 3233, 60.559343, 1, 71.851519, 13.560819, 43.090592
7, 5875, 73.517121, 3, 63.996487, 9.069183, 44.856326
9, 1631, 59.721706, 4, 63.103350, 14.028809, 28.881547
4, 5116, 80.963332, 11, 64.397545, 15.767274, 38.131319
4, 4933, 81.921010, 8, 64.302955, 14.125309, 36.525591
9, 3448, 52.178452, 2, 80.765961, 12.486069, 36.288001
6, 2667, 60.626289, 14, 35.435541, 15.694284, 54.158222
1, 8213, 47.772944, 2, 56.255112, 10.244717, 37.983008
2, 7132, 52.851531, 11, 78.388091, 10.053836, 38.015433
3, 3755, 64.138370, 17, 57.178244, 10.232878, 34.840789
0, 9534, 46.253636, 28, 49.981684, 4.297528, 60.122461
9, 3593, 59.795977, 1, 72.829845, 14.466278, 50.111819
9, 3808, 35.159966, 4, 69.452245, 12.860807, 43.820356
2, 7846, 72.521566, 5, 69.309149, 10.340074, 52.628542
8, 2574, 78.898303, 15, 68.055212, 12.768443, 24.894524
8, 1585, 64.294344, 14, 75.742495, 12.907892, 30.337116
9, 1721, 58.088508, 1, 70.017353, 12.795966, 34.430857
7, 4687, 90.464092, 5, 59.542983, 8.998114, 54.498675
1, 3655, 59.352796, 10, 57.738163, 12.120185, 52.471888
2, 4453, 59.023168, 11, 70.304891, 8.393466, 40.585709
6, 2236, 65.290643, 9, 33.247925, 16.949213, 26.878200
7, 5245, 73.022763, 2, 61.186010, 8.264454, 27.959318
8, 2837, 57.843410, 15, 70.632410, 12.425934, 41.168380
5, 8202, 82.275993, 16, 47.457194, 9.663185, 37.974729
5, 4517, 54.573133, 9, 53.663167, 11.359206, 45.981003
8, 2931, 66.895870, 20, 75.212469, 11.131322, 40.476337
0, 10125, 57.223138, 29, 44.609221, 5.296241, 64.962627
2, 8115, 63.232234, 10, 66.760011, 9.254058, 41.545675
8, 2622, 71.590076, 9, 76.923948, 12.950593, 42.373654
2, 4025, 43.499279, 10, 78.504487, 8.346356, 48.900855
0, 7623, 54.334881, 32, 55.148579, 4.137890, 37.839474
6, 1792, 64.632983, 12, 55.160584, 14.419685, 44.050925
2, 6044, 56.078382, 4, 63.859144, 10.518793, 47.498768
8, 3154, 76.821032, 13, 69.371868, 10.931670, 26.085251
2, 3527, 65.521925, 5, 76.765108, 7.543696, 51.256581
6, 2457, 67.944116, 16, 38.137605, 14.939567, 44.621772
4, 7053, 82.157385, 8, 76.870850, 16.018823, 43.453397
8, 2150, 71.178125, 17, 62.702494, 13.500421, 30.805008
8, 2870, 93.643135, 6, 72.595055, 13.081459, 27.986498
6, 3956, 52.980167, 8, 45.669388, 15.613771, 38.917089
6, 1786, 62.945672, 14, 42.829217, 16.070936, 43.322160
1, 5917, 48.480866, 8, 56.671965, 9.402084, 38.106290
4, 6893, 71.856216, 13, 70.776869, 15.154342, 53.324927
7, 3616, 79.698113, 11, 57.915757, 8.367169, 37.676129
1, 4166, 53.555474, 3, 60.193094, 11.628128, 39.274128
2, 3800, 50.534971, 3, 70.672090, 10.007261, 39.844048
4, 4009, 75.154414, 11, 75.501769, 15.032878, 38.743590
8, 2316, 70.198308, 7, 70.754693, 12.462438, 39.769597
0, 8397, 62.819191, 29, 42.332032, 5.497688, 54.891577
0, 8943, 39.332710, 28, 40.620454, 5.268174, 44.981833
3, 5840, 68.852242, 11, 66.106957, 8.765382, 38.684364
1, 4121, 58.325551, 8, 61.355483, 11.596575, 38.664633
9, 1793, 55.380970, 4, 67.564048, 13.048092, 41.149390
2, 4261, 41.800740, 13, 70.869601, 10.573652, 34.668550
0, 9263, 55.100457, 27, 53.090309, 4.164457, 52.846798
0, 8603, 40.888631, 30, 41.285307, 3.695444, 63.878282
1, 3964, 68.146901, 9, 56.536917, 9.776386, 36.163814
4, 6683, 61.830162, 10, 71.161400, 14.974003, 37.357830
0, 11460, 50.994255, 32, 50.744438, 5.003588, 50.607729
0, 6892, 52.556477, 32, 49.532153, 4.475830, 45.371555
1, 4088, 53.197840, 5, 66.119700, 9.883982, 27.278206
2, 5307, 58.698350, 12, 71.650265, 8.812485, 39.210005
7, 7555, 67.400973, 4, 51.719214, 7.982326, 43.861039
6, 3465, 56.704703, 8, 38.053144, 14.820694, 43.612943
8, 1999, 46.444165, 15, 72.064413, 11.997501, 45.249224
4, 5642, 84.385489, 8, 71.437449, 14.854270, 40.356934
1, 4577, 64.613165, 6, 67.936774, 9.617681, 23.379688
3, 6786, 70.734613, 17, 59.317292, 8.763787, 34.288541
3, 6604, 68.987182, 12, 60.911166, 8.805678, 22.539517
6, 2302, 58.343252, 11, 37.120374, 15.802374, 48.183196
2, 7183, 65.863592, 14, 74.536990, 9.092187, 36.885777
7, 4849, 78.358746, 7, 47.595833, 8.635695, 31.768023
9, 4495, 47.678867, 8, 60.901271, 13.951892, 44.475326
6, 2447, 72.166317, 17, 44.930485, 13.576068, 31.451232
4, 6368, 86.841761, 7, 74.587256, 15.541867, 44.420540
1, 4539, 66.993399, 2, 60.552682, 10.952191, 32.955179
5, 6977, 102.402242, 18, 62.111136, 9.628379, 45.820376
2, 4920, 64.448401, 8, 79.740343, 10.617856, 50.394694
8, 2854, 62.846643, 16, 80.036627, 13.768031, 29.200994
4, 5633, 68.347520, 10, 65.178815, 13.517382, 41.323680
7, 4454, 63.923052, 11, 52.485975, 8.805755, 30.091601
6, 3129, 74.172853, 12, 40.231769, 14.033502, 37.948329
6, 2039, 52.612979, 14, 44.274048, 14.979104, 38.118931
8, 2628, 63.853182, 20, 72.005164, 10.884758, 39.424835
9, 2284, 55.155894, 4, 65.075557, 13.642901, 50.260669
0, 7870, 32.248073, 27, 48.480007, 5.086879, 70.841012
9, 3125, 60.102072, 6, 70.935327, 13.993414, 45.438347
8, 2926, 74.340068, 14, 62.820163, 11.855402, 35.076023
5, 7176, 67.348516, 13, 43.854955, 10.689716, 58.202792
7, 5403, 79.299475, 5, 60.022810, 8.581055, 33.494265
8, 2930, 66.817530, 16, 62.884953, 11.516411, 27.161214
7, 4961, 90.223892, 10, 62.994709, 9.369092, 57.822600
9, 3302, 48.864017, 6, 66.808793, 14.065411, 38.139199
3, 4974, 70.393449, 13, 57.550571, 10.801295, 33.695049
0, 9846, 51.807422, 34, 61.308705, 5.079700, 56.923299
3, 5739, 66.868204, 12, 67.200095, 9.278534, 36.210313
5, 6104, 83.872762, 19, 62.380330, 9.030625, 30.590783
6, 2363, 43.589191, 11, 45.988815, 13.291752, 50.608352
8, 1602, 62.440724, 11, 79.813149, 11.360467, 44.816835
8, 2476, 55.996999, 14, 68.420941, 13.747650, 34.416178
8, 1571, 65.496410, 16, 61.715277, 11.942865, 35.191317
0, 9147, 46.779370, 29, 58.623351, 3.605177, 58.858854
8, 1787, 60.656772, 4, 74.665041, 11.207646, 36.211952
4, 4836, 91.323579, 12, 70.369723, 16.363684, 38.958634
0, 9815, 53.895779, 32, 46.740288, 4.514460, 60.305361
8, 2502, 59.583259, 10, 65.720712, 11.171924, 36.353480
6, 3707, 59.733739, 16, 41.427570, 15.045199, 35.209086
2, 8133, 59.792944, 11, 76.840087, 9.518549, 35.585074
2, 8744, 64.344884, 9, 68.468888, 8.421052, 43.917967
8, 2626, 72.292048, 19, 68.046399, 12.736879, 25.199681
7, 6426, 77.424549, 7, 52.739935, 7.672451, 50.933256
7, 3498, 66.981013, 13, 57.314084, 10.066099, 31.919314
2, 8387, 51.736105, 11, 68.208958, 9.503104, 35.029811
7, 4424, 76.120174, 4, 64.624308, 8.993331, 44.579153
2, 6556, 68.874533, 13, 67.472106, 8.648472, 41.832472
7, 4710, 65.924060, 14, 57.334002, 9.230227, 42.167668
7, 8471, 59.553879, 14, 58.550480, 8.580771, 23.662387
1, 7123, 59.690756, 7, 57.263172, 9.153677, 39.070450
7, 6589, 76.848619, 4, 50.999932, 9.068946, 43.523684
4, 7304, 60.725466, 9, 75.177345, 14.405383, 49.988576
0, 10032, 52.929423, 25, 47.288812, 4.315650, 56.808083
8, 2765, 69.088039, 19, 72.547876, 13.663003, 33.167395
7, 5836, 75.227808, 2, 56.456883, 8.546972, 36.052385
9, 2597, 62.002326, 7, 70.232821, 14.675086, 46.845312
3, 5018, 70.863625, 17, 60.350696, 8.668022, 43.125644
5, 7962, 87.860955, 16, 54.833709, 9.386210, 44.533306
7, 5374, 84.863714, 3, 54.693208, 9.655802, 44.006544
4, 5240, 65.130928, 11, 73.285137, 15.089122, 43.266602
