@relation TestmengeNEU10k-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Standardize-unset-class-temporarily

@attribute y {0,1,2,3,4,5,6,7,8,9}
@attribute ' x1' numeric
@attribute ' x2' numeric
@attribute ' x4' numeric
@attribute ' x5' numeric
@attribute ' x6' numeric
@attribute ' x7' numeric

@data
5,1.222861,0.211333,0.937126,-0.727649,-0.075121,-0.476865
1,1.37211,-1.566003,-0.410036,0.03979,-0.192973,-0.381752
3,-0.090789,0.630243,-0.005887,0.456292,-0.35411,-0.762704
3,-0.760265,-0.048368,0.80241,0.337846,-0.405563,-0.823725
3,0.078189,0.146839,0.532978,-0.604332,-0.019227,-0.078316
2,1.202704,-0.827997,-0.140603,0.700368,-0.165835,-0.516015
6,-1.475203,-0.889158,-0.27532,-1.292151,1.644382,0.003881
8,-1.431028,0.647598,-0.814184,0.960044,0.252541,-1.066392
4,-0.291932,-0.634271,0.128829,1.316653,1.390736,0.907649
1,1.29191,-0.702248,-1.353049,-0.62993,-0.312984,-1.062058
3,0.117217,-0.07224,-0.005887,-0.552747,-0.344229,-0.972522
8,-0.775276,-0.493595,0.398262,1.794323,0.465788,-0.460446
6,-0.993145,-0.959317,-0.410036,-1.955693,1.442645,-0.429385
2,1.568965,-0.2385,-0.544752,0.613197,-0.755466,0.085797
1,1.370823,0.156128,-0.814184,-0.016194,-0.1938,0.628423
2,1.521359,-1.6439,-0.005887,0.857819,-0.285742,-0.722113
6,-1.165983,0.182043,-0.005887,-1.148132,1.540088,1.174925
5,1.413282,1.066526,-0.679468,0.104324,-0.415867,0.39114
7,-0.397864,-0.385298,-0.27532,0.223392,-1.232223,0.078872
4,0.713355,0.548218,0.128829,0.786147,1.177992,0.099353
3,-0.398722,0.799022,-0.27532,0.00571,-0.60044,-2.399626
6,-0.892788,-0.830397,0.263545,-1.379824,1.547681,-0.827435
4,-0.026886,0.789299,-0.140603,1.461298,1.151604,0.117562
2,-0.841323,-0.403767,-0.27532,0.819358,-0.434055,1.886138
2,1.09334,-1.123302,-1.218333,1.332804,-0.801474,0.34676
0,1.945518,-2.014094,2.688437,-1.031643,-2.018491,-0.462431
8,-1.180564,0.479715,-0.140603,1.276278,0.706634,-0.468043
0,0.747666,-2.49946,2.553721,-0.835236,-1.413717,2.619338
1,0.106924,-0.645531,-0.544752,-0.074966,-0.021153,-0.225993
9,-0.761552,-0.587722,-0.679468,0.826717,0.903126,0.032993
6,-0.801008,0.992861,-0.140603,-1.852067,1.062413,1.048317
9,-1.343109,-1.886637,-1.353049,0.845006,0.809312,0.545622
4,0.092771,0.124269,-0.140603,0.717538,1.206872,1.836281
5,-0.081353,1.422309,0.128829,-0.266799,-0.020285,-1.146798
1,-0.047472,-0.954078,-1.218333,0.01485,-0.145092,1.869685
3,0.339804,-0.142775,-0.140603,0.5562,-0.581081,-1.61658
3,-0.696791,-0.194707,0.937126,-0.624468,-0.370213,-0.647845
9,-0.713946,-0.966564,-1.218333,1.666312,0.979611,-0.059209
1,0.074758,-0.014848,-0.679468,-0.138564,0.140208,-0.758086
0,0.496344,-1.057034,1.610707,-0.623505,-2.021985,0.91966
2,0.044308,-0.447194,-0.679468,0.902953,-0.48293,0.257523
5,-0.142683,1.307956,-0.140603,-0.038686,-0.280244,1.410848
0,0.932083,-0.635789,1.745424,-1.307814,-2.103624,0.740705
2,-0.384569,-0.434534,-0.140603,1.296415,-0.358627,-0.12535
3,-0.809157,1.604719,0.667694,-0.456575,-0.254952,-0.754446
1,1.243018,-0.132258,-0.27532,-0.343537,-0.228924,-1.371658
5,-0.05219,1.478503,1.071843,0.356658,-0.188699,-0.209699
7,-0.31166,-0.131818,-1.083617,-0.815865,-0.806018,-0.988075
6,-1.031744,-1.325416,-0.410036,-1.998377,1.461254,0.641084
0,2.691764,-2.037537,2.553721,-1.00922,-2.023458,0.697398
3,0.166966,1.500276,0.937126,-0.114574,-0.351458,-0.399626
2,-0.580137,-1.369081,-0.948901,0.685098,-0.40495,0.376962
9,-1.316947,-0.978517,-1.487765,1.264052,0.800218,0.565928
8,-1.122666,0.709734,-0.679468,1.437487,0.20025,-0.560415
2,0.719789,0.06675,-1.218333,0.467069,-0.335461,-1.509024
8,-1.0103,-1.252997,-0.27532,1.225601,0.295504,-0.97994
3,0.426008,0.423453,-0.27532,-0.574666,-0.785152,-0.386719
4,-0.057765,0.745422,-0.679468,0.806222,1.120795,-0.470531
5,0.736944,1.04133,-0.679468,0.004041,-0.250072,0.859117
4,0.094057,0.074457,-0.140603,0.797679,0.918311,0.537965
5,0.163964,1.019683,1.071843,-0.22606,-0.706865,-0.106004
4,-0.687785,1.832611,-0.27532,0.750291,1.696066,1.185065
5,-0.374276,1.33046,0.128829,-0.425954,0.036072,1.540451
7,0.590268,0.654067,-1.218333,-0.382155,-0.724317,-0.539014
6,-0.566413,-0.176119,-0.005887,-1.506467,1.253084,-0.559702
3,0.23816,1.116775,0.398262,-1.575259,-0.183274,-0.621995
7,0.908923,1.98672,-1.218333,-0.65302,-0.179934,-0.87488
2,-0.470773,0.515958,-1.083617,1.5907,-0.566049,1.341254
9,-0.494362,-0.315409,-0.544752,1.040997,0.499582,-0.954049
3,-0.560837,0.1572,0.128829,0.328026,-0.229337,-0.201853
2,0.413571,0.222225,-0.140603,1.567761,-0.424305,0.503601
3,0.388267,1.146493,-0.005887,-0.062179,-0.527532,-0.999458
8,-0.796291,1.317057,0.263545,1.099282,0.254021,0.687582
3,-0.606298,0.271755,0.667694,-0.836159,-0.824869,-0.277027
5,1.306492,0.312841,0.80241,0.090763,-0.665439,0.001594
4,0.160962,0.482283,-0.005887,1.304939,1.332082,-0.885021
1,0.294772,-1.001701,-0.544752,-1.280475,-0.162526,0.174134
4,0.340233,0.491601,-0.679468,1.256779,1.46194,-0.423892
1,0.382263,-0.734244,-1.083617,0.455583,0.185298,-0.54842
9,-0.464769,-0.606337,-1.218333,-0.163103,0.4995,-0.242034
1,0.731797,-0.959475,-0.544752,0.222721,-0.201915,0.785576
6,-1.317376,-0.716247,-0.27532,-1.066582,0.960162,-0.408721
5,0.262606,0.173467,0.667694,-0.812758,-0.320959,-0.291368
8,-0.994861,0.404469,-0.410036,1.696143,0.683673,-0.388921
0,1.285906,-0.239106,2.149572,-1.207542,-1.421701,0.280442
1,1.288908,-0.964078,-0.27532,-0.302722,-0.654977,0.01902
3,0.321362,-0.042382,0.80241,-0.167242,-0.332618,-0.658904
4,0.237302,-0.431179,0.128829,0.727102,1.256004,0.394351
7,0.693198,1.191072,0.398262,0.055671,-0.899225,0.207082
2,-0.030317,-0.447899,-0.948901,1.020579,-0.685377,0.056112
7,-0.119523,1.086438,-0.27532,-0.315121,-0.700758,-0.701186
3,-0.509801,0.682146,0.667694,0.871806,-0.422841,-1.715445
1,1.46775,-0.561494,-1.353049,-0.167727,0.174242,0.390627
3,-0.629029,0.275675,0.80241,-0.263993,-0.371292,-0.465437
6,-0.712231,1.265026,0.80241,-1.24196,1.326344,-0.2934
0,1.697628,-1.815901,2.553721,-0.940947,-2.375605,2.269136
5,-0.545398,0.943761,0.667694,-0.442558,-0.280214,1.029083
7,0.372398,1.013668,-1.353049,-0.177083,-0.734689,-0.020482
4,0.07004,0.531987,-0.27532,1.334793,1.191647,-0.760308
7,0.51307,1.386542,-0.410036,-1.020078,-0.472709,-0.018331
2,-0.022597,0.561799,-1.083617,0.898081,-0.821879,0.49761
4,0.571826,1.449187,-0.140603,0.403139,0.929849,0.493367
1,-0.236178,-0.323266,-1.353049,-0.720633,-0.358034,-1.512316
8,-1.106369,0.930165,-0.27532,1.132478,0.60049,-1.53281
3,-0.187286,0.259159,0.532978,-0.24709,0.020168,-1.214688
4,-0.141825,0.163117,0.128829,-0.226867,1.44312,1.159966
8,-1.488927,0.153375,-0.679468,0.776278,0.74454,-0.103873
0,2.779255,-0.408547,2.284289,-0.624039,-2.181594,1.520993
4,-0.256764,-0.281736,-0.140603,0.15386,1.334464,-0.165672
0,2.547232,-0.669651,1.745424,-0.297887,-2.217268,0.453501
4,0.75367,0.908094,-0.544752,0.605576,1.418224,-0.885576
7,-0.370845,0.488555,-0.948901,-0.086507,-0.700049,-0.532272
9,-0.157693,-1.445136,-1.487765,0.373147,0.951865,-0.127371
1,0.221005,-0.14676,-0.814184,-0.96388,-0.020276,-0.743028
2,1.291052,-0.628328,-0.679468,0.772868,-0.443045,-0.761081
3,0.576973,-0.12751,-0.005887,0.355438,-0.758708,-0.217707
6,-0.950686,-1.209679,0.263545,-1.357411,1.118752,-0.489284
9,-0.395291,-1.276906,-1.353049,-0.17426,1.04737,-1.184452
1,1.30349,0.503271,-0.544752,0.532499,-0.200434,0.441904
6,-1.358119,0.434961,0.667694,-1.997107,2.012423,0.355149
8,-0.96827,-1.818252,0.263545,1.159941,0.606619,-0.003956
4,0.419575,0.895543,-0.005887,0.978999,1.198124,0.160625
2,0.414428,-0.833466,-1.083617,1.05818,-0.066834,-0.583987
6,-1.501364,-0.511978,0.80241,-2.311351,0.987199,-0.017364
8,-0.779136,-0.12436,-0.27532,0.676151,0.232983,-0.167089
3,-0.838321,0.839666,0.398262,-0.649225,-0.796988,0.185599
9,-0.939536,-0.749954,-0.544752,0.189406,1.513415,-0.510343
2,0.329082,-0.534166,-0.814184,2.001301,-0.319998,-0.138741
5,0.39084,-0.138864,0.937126,0.773503,-0.334547,-0.345907
7,0.447452,0.193869,0.532978,-0.218145,-0.185336,-0.41748
0,2.273609,-0.88691,2.688437,-0.190362,-2.064589,1.439314
9,-0.652617,0.052561,-1.487765,0.919939,0.669413,0.133203
6,-0.982852,-0.186773,0.80241,-2.372965,1.096296,0.152
5,0.73823,1.383287,0.937126,-0.637567,-0.228939,1.779555
6,-0.55998,-0.424538,-0.544752,-1.602467,1.387659,-0.211677
8,-1.570842,-0.658197,-0.679468,0.950766,0.792829,-0.215196
4,0.381405,0.864616,-0.27532,0.20635,1.171233,0.292183
0,1.071467,0.726773,2.95787,-1.511921,-2.565111,1.289346
9,-0.719522,-1.944054,-0.679468,1.237322,0.489855,0.658628
1,0.885335,1.860008,-0.814184,-0.861342,-0.440988,0.859906
9,-1.113231,-0.855943,-0.679468,0.401331,0.782625,0.332244
0,2.484616,-0.326518,2.553721,-0.776914,-2.150685,0.731581
7,-0.146971,1.074796,-0.005887,0.841067,-1.18013,-2.102631
1,-0.393147,-0.511718,-1.218333,-1.026327,-0.016758,-1.421431
4,0.409711,-0.413506,-0.140603,0.558056,1.381089,0.312472
6,-1.198148,0.078472,0.667694,-1.318986,1.74177,0.238481
0,2.720499,-1.30269,2.149572,-1.515868,-1.827387,0.052828
4,-0.591717,2.035643,-0.410036,0.367789,1.059265,-0.582168
8,-1.612443,-0.434495,1.071843,2.203862,0.188419,-1.636547
7,0.227867,0.627531,-0.814184,0.051941,-0.590304,-0.200927
6,-1.248327,-0.472083,0.398262,-1.032962,1.849807,1.179863
7,0.461176,1.686075,-0.005887,-0.129336,-0.8599,-1.85664
9,-0.118237,-0.530431,-0.544752,0.509,0.642734,1.141221
4,0.061463,0.523111,0.128829,0.95647,1.061209,0.525891
7,-0.650044,0.732914,-0.410036,-0.110293,-0.672497,0.352902
6,-1.100364,-0.971793,0.532978,-1.368723,1.457224,0.216777
8,-1.101651,0.965555,-0.814184,1.371501,0.995926,-1.240995
9,-0.476778,-0.932732,-0.814184,0.812138,0.877996,-0.237447
3,-0.629458,0.494103,1.071843,0.02505,-0.587634,0.124474
8,-1.259478,-0.867212,-0.814184,1.442341,0.711793,-0.053275
1,0.506637,-0.661351,-0.814184,-0.562502,-0.377954,-2.336515
5,1.251167,0.104832,0.263545,0.702694,-0.453063,0.594655
5,0.278903,1.505872,0.532978,0.992289,-0.581471,-0.499486
5,0.507066,0.264113,0.532978,0.175227,-0.462684,-0.654282
7,0.315358,0.979443,-0.005887,-0.03349,-0.314391,-0.048506
0,2.355525,-1.128838,1.745424,-1.008066,-1.552291,2.419085
6,-1.126526,0.442741,-0.140603,-1.972551,1.241135,-0.764303
8,-1.516375,0.160227,1.071843,1.977863,0.725125,-0.650231
2,0.465465,1.094802,-1.353049,1.604978,-0.755438,-0.400722
1,0.925221,0.341444,-0.410036,0.33013,-0.046191,-0.237494
3,-0.222883,2.390387,0.532978,-0.147433,-0.310952,0.198318
9,-0.899221,-0.057787,-0.814184,1.095779,1.018741,0.953648
8,-1.613301,0.041821,0.937126,0.870904,0.457302,1.632337
5,0.336373,1.103422,0.667694,-0.939357,-0.590604,0.340137
6,-0.668914,-0.788874,-0.140603,-2.380014,1.876379,1.749408
9,-1.214017,-1.75798,-0.814184,0.882862,0.665391,0.317254
5,-0.044041,-0.134341,0.667694,-0.126866,0.051064,0.780913
0,1.87604,-0.48092,1.745424,-1.294641,-2.157879,1.875004
2,-0.623882,0.307055,-0.140603,0.957409,0.154606,0.392603
2,-0.879064,0.085173,-0.410036,1.161404,-0.615911,0.933708
4,0.687623,0.569375,0.128829,0.925994,0.818026,0.704843
2,-0.631173,-0.373918,0.128829,1.308814,-0.515768,0.426658
6,-1.270629,-1.886788,0.128829,-1.136793,1.677562,0.197397
2,-0.347686,-0.148756,-0.140603,1.801092,-0.652301,0.043965
6,-1.485496,-0.779979,0.128829,-2.524553,1.357726,-0.06954
0,2.591407,-1.926068,2.014856,-0.253451,-1.881881,1.774005
6,-0.880351,0.461316,-0.544752,-2.036359,1.475008,-0.998843
8,-1.46105,-0.144265,-0.948901,1.369966,0.642248,-0.383363
5,-0.057765,1.434566,0.667694,-0.611544,0.285622,-0.971182
9,-0.180853,-1.975668,-1.218333,0.23319,0.717879,0.475118
9,-0.987999,-0.711192,-1.083617,0.432786,0.921625,-0.251095
6,-0.654761,-0.068583,0.263545,-1.86761,1.193591,0.275644
0,2.468319,-1.189278,2.823153,-1.081625,-2.170843,0.689299
0,1.024291,-0.927181,2.823153,-0.072677,-2.344414,2.155365
2,-0.743968,-0.042341,-1.083617,0.536004,-0.338285,-0.59549
6,-1.131244,-0.387031,-0.27532,-2.102123,1.490808,-0.945926
2,1.175256,-0.067137,-0.544752,0.779414,-0.496102,-0.71055
5,-0.161982,0.942713,0.80241,-1.003155,-0.207817,1.769176
5,0.850596,1.12499,0.128829,0.527683,-0.479791,-0.175081
6,-1.486782,-0.405678,0.667694,-1.503335,1.534746,0.421544
8,-1.227312,-0.626248,-0.814184,0.961598,0.687227,0.002416
8,-1.372701,-0.310227,0.128829,0.543902,0.480941,-1.274071
7,0.665321,-0.767633,0.263545,-1.294585,-0.707853,-0.372117
1,0.331226,-0.440275,-0.948901,-0.231632,0.336746,0.074077
0,1.791123,-1.141063,2.553721,-1.017175,-2.109352,1.831654
9,-0.859336,-0.22711,-0.948901,1.53475,0.97503,1.008635
1,0.137803,-0.876489,-1.353049,-0.101166,-0.610485,-0.279201
4,-0.375134,0.997997,-0.005887,0.815692,1.026565,-0.827919
9,-0.954546,-0.920475,-0.544752,1.147559,0.067424,-0.872172
5,0.917072,2.008754,-0.410036,0.919242,-0.670565,-0.197749
4,-0.032461,1.180287,-0.140603,0.975355,1.586777,0.947375
6,-1.278348,1.501237,0.128829,-1.071832,1.80947,0.454142
5,-0.241324,0.658975,0.667694,0.081534,-0.487138,-0.267054
2,0.831725,-1.008451,-1.218333,1.40643,-0.133819,-0.1652
1,0.200848,-0.488898,-1.083617,0.214276,-0.00278,0.600641
4,0.439732,2.041845,-0.410036,0.377126,1.286342,-0.502384
4,-0.699365,0.369314,-0.679468,1.218873,1.452107,-0.972409
8,-1.118806,-0.017068,0.532978,0.850747,0.267349,-1.729759
9,-1.404867,-2.149182,-0.814184,0.582525,0.874151,-1.014309
0,1.608421,-2.342495,2.284289,-0.389902,-1.366382,2.006588
5,0.954384,2.077188,0.667694,-0.706206,-1.070859,1.762782
4,-0.331817,-0.867755,-0.140603,1.109529,1.029384,0.463691
8,-1.155261,1.077529,0.667694,1.151464,0.599007,-1.553009
6,-1.162552,-0.650322,-0.005887,-1.121825,1.830154,-0.008706
4,0.259175,0.270088,-0.679468,0.28978,2.023986,0.162817
9,-1.311801,-1.545911,-0.948901,0.846586,0.548556,1.212344
1,0.384836,-0.40764,-0.544752,-0.173056,-0.124288,-0.231389
7,0.18069,0.993908,-0.948901,-0.680495,-0.548613,-0.35117
9,-0.341253,-0.630298,-0.544752,1.434366,0.722685,-0.732759
3,0.682905,1.370377,0.398262,0.269622,-0.250917,-0.892346
4,0.754956,1.111572,-0.410036,0.856001,1.198473,-0.283501
9,-1.120522,0.051141,-0.814184,0.958255,0.919155,1.332783
5,0.525078,1.754456,0.263545,0.369062,0.070965,0.270952
6,-0.595148,0.327927,-0.140603,-1.980022,1.553643,0.542258
2,0.033586,-1.299235,-0.679468,0.086925,-0.424803,-0.161432
4,0.384407,-0.933607,-0.679468,0.979744,1.240244,-1.175703
1,1.111353,0.58648,-0.814184,0.559624,-0.340589,-0.323177
7,1.015714,0.697427,-0.140603,-0.762346,-0.744202,-0.003047
8,-1.597861,0.19929,-0.410036,1.652981,0.436306,0.617834
8,-1.339249,0.405249,-0.948901,1.092803,0.513589,-0.079926
1,1.127221,-0.56726,-0.948901,0.174207,-0.269516,0.030388
1,0.807279,-1.170734,-0.679468,-0.67516,0.076726,-0.321988
8,-1.017162,0.648801,0.128829,1.124932,0.412159,-1.23826
6,-0.739679,-0.039219,0.263545,-1.823832,1.688768,1.702105
6,-0.926669,0.21646,0.128829,-2.142321,1.805599,1.449736
2,-0.635891,-0.987328,-0.140603,0.544382,-0.584069,0.582319
9,-1.011587,-0.614522,-0.679468,1.260166,1.052499,-0.476813
6,-0.936105,-1.032061,-0.005887,-2.33336,1.17131,0.125262
3,-0.947684,0.977154,0.532978,-0.302492,-0.638833,-1.089432
3,0.115501,0.813632,0.667694,-0.391261,-0.464525,-0.613145
9,-1.028313,-0.044121,-0.679468,1.261905,0.611015,1.390722
2,1.535941,-1.104525,0.128829,1.260381,-0.607975,0.134371
2,1.447164,0.495768,0.263545,1.233995,-0.920341,0.678694
0,0.585979,-2.904316,2.014856,-1.098203,-1.014249,1.892472
7,-0.848614,0.38829,0.532978,-0.621432,-0.847317,-0.73601
7,-0.144827,-0.498686,-1.353049,-0.576065,-0.770843,-0.123116
5,0.598416,0.736202,0.667694,0.488664,-0.113843,-0.712278
3,-0.535105,0.369707,0.128829,-0.665027,-0.468839,-0.395683
2,-0.403869,-0.915317,-1.353049,1.514966,-0.77125,-0.363848
5,-0.032461,1.477582,-0.544752,-0.493818,0.032237,1.044113
1,1.007136,-0.202375,-0.410036,-0.066574,-0.475821,-0.857239
9,-0.75083,-0.702686,-0.814184,0.515271,0.302321,0.690301
7,1.356671,1.264123,0.263545,0.455655,-0.596411,-1.362496
4,-0.496077,1.272747,-0.005887,1.195554,1.048089,1.197247
1,1.27304,-1.716853,-0.27532,-0.003773,-0.19327,0.185931
0,1.634154,-1.338255,2.823153,-0.472961,-2.448592,0.198402
1,0.000991,-0.874094,-0.410036,0.079696,-0.336888,-0.047932
1,-0.053905,-0.868655,-1.218333,-0.20462,-0.792692,-0.390668
1,0.941089,-0.067928,-0.814184,-0.280841,-0.093151,-0.350468
6,-0.73925,-0.601677,0.80241,-1.911426,1.088523,1.692134
4,-0.247757,0.874393,-0.27532,0.696818,1.142131,0.776402
5,0.031012,-0.009775,0.532978,-0.143291,-0.536871,-0.010357
0,1.329651,-0.162322,2.284289,-0.752959,-1.77053,0.606504
3,0.097917,1.311093,-0.140603,0.274161,-0.352337,-0.899136
5,1.28033,0.03015,0.667694,-1.382593,0.135639,0.054902
7,-0.363983,1.67313,-0.544752,-1.096192,-0.175102,-0.813866
0,2.30363,-1.248557,2.95787,-0.157792,-1.714817,0.15415
1,0.733941,0.107639,-0.814184,-0.95649,-0.445673,-1.172914
9,-0.523096,-0.499271,-0.814184,0.612753,0.317309,0.355604
0,0.804277,-0.992446,1.610707,-1.322328,-2.107642,0.841155
2,-0.887213,-0.820969,-0.948901,1.395173,-0.923615,0.01714
3,0.729653,-0.247365,0.80241,-0.29049,-0.160537,-1.078891
4,-0.280352,1.540507,-0.27532,0.932811,1.479561,0.779125
8,-0.79286,0.268272,0.263545,1.312916,0.780596,-0.087193
4,0.156244,0.631843,-0.140603,1.084644,0.621449,-0.959745
1,-0.228458,1.455816,-0.948901,0.279534,-0.341643,-0.883279
8,-0.894075,-0.260248,0.128829,1.173848,0.59565,-1.0304
5,0.782833,0.762357,0.532978,-0.7856,-0.317796,-0.422715
6,-0.646613,-0.439811,0.398262,-2.254805,1.737765,0.612542
5,0.417859,0.693055,-0.410036,0.26962,-0.430198,0.452776
8,-1.393716,0.134093,-0.948901,1.397292,0.724324,0.348241
4,-0.340824,1.083912,-0.005887,1.728937,1.371221,-0.006642
0,2.080615,-1.025151,1.610707,-1.214762,-1.661779,1.893386
0,0.976257,-1.743542,2.014856,-1.095862,-2.003219,1.343155
5,0.209854,2.622152,0.128829,-0.900585,0.023586,-0.38703
4,-0.173991,0.612313,-0.679468,1.474486,0.924113,-0.107414
9,-1.491071,-1.881414,-1.353049,0.140461,0.826575,1.068784
5,0.208567,1.60162,0.398262,-0.301749,-0.63342,0.130463
3,0.671754,0.233217,-0.005887,-0.319318,-0.403972,-1.28115
6,-0.975561,-0.36948,0.80241,-2.287273,1.827391,0.414687
7,1.468607,0.985963,-1.353049,-0.528105,-1.269046,0.201303
2,0.935085,-0.862637,-1.218333,0.902389,-0.43655,-0.0318
0,0.484764,-0.372313,2.014856,-0.425907,-1.942623,2.74842
9,-1.141537,-0.432909,-0.948901,0.26442,0.647383,-0.590186
8,-0.858049,-0.86684,-0.410036,0.617745,0.421408,0.26443
7,0.033586,0.036593,-0.679468,-0.641749,-0.583024,0.085269
6,-1.421593,0.061558,-0.544752,-1.306782,1.298569,0.196822
5,1.462174,0.400348,-0.544752,-0.346339,-0.008994,-0.039632
5,-0.285499,2.410648,-0.410036,-0.248818,0.031436,0.212775
0,2.081901,-0.86285,2.823153,-1.089506,-1.87607,1.383346
2,0.209854,0.119917,-0.679468,0.865448,-0.275047,0.394226
7,-0.176564,0.93288,-0.005887,0.548519,-0.697708,0.782282
2,-0.67449,-0.806646,-1.218333,1.108958,-0.513693,0.089028
4,0.090197,0.784193,-0.005887,1.459976,1.560587,0.375951
0,2.451593,-2.769176,2.688437,-1.3536,-2.010652,1.529279
4,-0.656906,-0.210241,-0.544752,0.265995,0.85468,0.537826
9,-0.210874,-1.781002,-0.544752,0.885177,0.557898,-0.087662
9,-0.853331,-0.940499,-1.218333,0.518272,1.222342,-0.298705
8,-0.79286,1.282525,-0.948901,1.683923,0.713664,-1.972159
3,0.036588,-0.456009,-0.005887,0.098605,-0.065614,-0.241211
9,-0.375563,-1.343617,-0.948901,0.41735,0.75931,0.035649
3,0.763963,0.4457,0.532978,-0.25192,-0.691694,-1.393368
1,1.293197,-0.847764,-0.544752,-1.607455,0.380111,-1.077367
3,-0.090789,0.466892,0.263545,0.10475,-0.213077,-1.213947
7,1.10878,1.413045,-0.140603,-0.381579,-0.460156,0.78026
5,1.141803,2.605441,1.071843,-1.353153,-0.007605,-0.562641
7,0.081191,0.123986,-0.410036,-0.066744,-0.99403,-0.487938
1,-0.599436,-1.3923,-0.814184,-0.046805,-0.13741,0.020776
9,-0.064198,-1.315118,-1.083617,1.478158,0.301765,-1.673665
0,2.65874,0.225929,1.745424,-0.38187,-2.053376,1.150876
6,-1.343109,-0.925871,-0.005887,-0.950446,1.528181,-0.597835
0,2.201129,-1.150943,1.610707,-0.716982,-1.850554,0.846204
6,-1.353831,-0.764635,-0.410036,-2.74897,1.592205,-0.379289
3,0.374114,0.500342,0.263545,0.229108,-0.334194,0.373117
8,-1.613301,-2.063019,0.263545,1.706084,0.333593,-0.351549
9,-0.97599,-2.106295,-1.083617,0.857869,0.998758,0.005241
2,0.257031,0.263219,-1.218333,1.086876,0.18322,-1.782416
8,-0.752974,-1.336171,0.263545,0.789468,0.786428,-0.81288
4,0.655028,0.842005,-0.679468,0.953662,1.714788,-0.33428
0,1.371681,-1.223888,2.284289,-1.644408,-2.598325,1.360799
9,-1.186569,-2.110957,-1.487765,0.394923,0.558155,-0.942759
2,0.600132,-0.455405,-0.948901,0.744767,-0.659488,0.672745
0,1.698914,-0.78068,1.745424,-0.279703,-2.491767,1.688621
0,0.871611,-0.507687,2.688437,-1.679475,-2.044298,2.635115
5,-0.600294,1.957188,0.667694,-0.501782,-0.338963,0.043524
1,0.344093,0.208832,-1.083617,-0.064282,-0.548462,0.651103
4,0.237731,0.642838,-0.544752,0.079735,0.853303,1.975465
6,-0.747828,-2.250586,-0.005887,-1.513678,1.538255,-0.294911
5,1.073612,1.584566,0.667694,-0.793028,-0.631199,0.814261
8,-1.360693,-1.268496,-0.679468,0.872126,0.472173,0.13058
9,-1.190857,-0.112977,-0.544752,0.14401,0.844032,-1.327195
7,0.533227,1.900909,-0.410036,-0.253407,-0.938109,-0.776904
8,-1.074632,0.27299,0.80241,1.443633,0.302423,0.047702
3,-0.110517,0.092541,0.128829,0.623958,0.084635,-0.756106
1,1.403847,-1.902453,-0.948901,-0.278993,-0.311533,-1.818454
8,-1.06777,-0.600494,-1.083617,1.482773,0.644695,-2.602508
9,-0.341253,-0.048028,-0.544752,0.544011,0.366197,0.782091
9,-0.829743,0.470368,-1.487765,0.59582,0.88887,0.508705
2,1.071467,0.987975,-0.544752,1.671667,-0.232152,0.559396
0,2.48719,-0.514832,2.284289,-1.830913,-1.513402,2.07102
5,0.326509,0.821445,0.667694,-0.28776,-0.695201,-0.164356
7,0.093628,1.093888,-0.005887,-0.799611,-1.197076,1.151494
8,-1.22817,-0.023681,0.80241,0.985716,0.414091,-0.551794
5,-0.585283,0.705397,0.80241,-0.732654,0.183821,0.726353
4,-0.556978,-0.280218,-0.27532,1.398368,1.349399,0.262463
2,-0.696363,-0.961816,-0.410036,1.193318,-0.383612,-0.960697
6,-1.268484,-1.501108,-0.140603,-1.030859,1.412613,-0.086241
7,0.124936,2.040998,0.532978,0.26023,-1.187624,-0.22934
9,-0.836605,-2.390028,-0.948901,0.885718,0.740313,-1.263926
6,-1.024453,0.062687,0.80241,-1.334056,1.410367,-0.763225
8,-1.632172,-0.98449,-0.410036,2.363739,0.537025,-0.013519
3,-0.537249,0.72248,0.667694,0.263122,-0.509765,-0.658524
7,0.495486,0.793681,-0.005887,-0.323526,-0.259974,-0.452418
4,0.508781,-1.000376,-0.005887,0.463033,1.070412,-1.300262
5,0.000133,-0.558395,-0.679468,-0.585634,-0.573816,-0.943188
3,-0.462196,0.054694,-0.140603,-0.31494,-0.482704,-0.17965
4,0.646022,2.251585,-0.544752,1.406391,1.427224,-1.055853
2,-0.877777,0.472186,-1.353049,1.562423,-0.622255,0.370205
8,-1.246183,0.033489,0.532978,0.874102,0.853657,-0.638809
4,-0.229316,-1.348857,0.128829,0.579494,0.942058,0.678258
0,2.374395,-1.243283,2.823153,-1.5043,-1.964547,2.350776
3,-0.01402,0.158872,0.532978,-0.615323,-0.452462,-2.008213
6,-1.145825,-0.229072,0.80241,-1.585208,1.577621,0.583687
0,1.892338,-1.64256,2.419005,-0.758237,-1.610848,1.791822
0,1.54795,-2.073707,2.688437,-0.930583,-1.533102,2.518568
8,-1.209299,1.919742,0.532978,0.568498,0.264846,0.05267
7,-0.187715,0.304488,-0.140603,0.099148,-0.706215,-0.802581
0,2.469177,0.197838,1.88014,-0.888063,-1.908588,1.094223
8,-1.139821,-0.990335,0.128829,0.49019,0.064944,-1.555417
4,0.802133,1.206553,-0.544752,0.374685,2.050045,0.767734
3,-0.760265,-0.890542,-0.005887,-0.485864,-0.464405,0.773461
4,0.239447,1.210857,-0.544752,0.691543,1.248035,-0.51119
